FORCE/DISPLACEMENT CLAMP EXPERIMENT 
 3/31/2015 
 
 Experiment Name: 	 Chirp on Glass from 100 Hz to 1 Hz, 2um Indent 
 Cantilever ID #: 	 SOI3_E4 
 Sampling rate (Hz): 	 1000 
 Actuation Mode: 	 Disp. Clamp 
 
 Set Point (V) 	 Actuator Value (V) 	 Piezo Signal (V) 
0.107269	-0.217377	0.444366
0.652130	0.517242	0.516998
0.365326	0.580444	0.523346
-0.387299	-0.091949	0.444702
-0.646118	-0.649292	0.390228
-0.081299	-0.385773	0.427490
0.587128	0.378204	0.511566
0.507324	0.644562	0.533234
-0.218903	0.104584	0.472076
-0.666199	-0.584839	0.400421
-0.264893	-0.520386	0.413818
0.473785	0.204437	0.492462
0.609100	0.661957	0.538971
-0.031128	0.290070	0.495972
-0.631714	-0.468262	0.417297
-0.428162	-0.613281	0.396942
0.320282	0.010437	0.470825
0.661133	0.627502	0.535767
0.160797	0.448669	0.508698
-0.544098	-0.306152	0.433228
-0.556885	-0.659424	0.395020
0.138550	-0.186401	0.448822
0.657776	0.536835	0.523682
0.340698	0.566223	0.521454
-0.409485	-0.119415	0.448822
-0.639160	-0.654358	0.393433
-0.056580	-0.363983	0.427185
0.597870	0.396851	0.508057
0.492706	0.638885	0.529083
-0.238342	0.082458	0.462860
-0.666656	-0.595581	0.392456
